time	rtt	rto
1782.77	63.6936	69.8742
1783.1	63.7691	69.366
1785.49	64.1658	68.5104
1787.25	64.0189	67.9418
1789.64	64.3942	67.1176
1791.59	63.6526	67.1405
1795.33	67.2105	69.666
1796.31	65.6621	69.5047
1799.89	67.3981	71.2318
1800.97	66.0843	70.7673
1803.67	66.2764	70.5322
1806.87	67.4466	71.5615
1807.96	66.463	71.0018
1811.57	67.4902	71.6483
1813.2	66.0834	70.3599
1814.92	64.95	70.1668
1818.22	66.002	69.2571
1820.39	67.06	69.7486
1823.82	67.8897	70.9205
1827.67	67.6268	71.2992
1829.19	67.8007	71.6285
1830.42	62.2649	74.1609
1833.41	63.7324	74.167
1834.23	62.8286	74.6357
1836.7	64.0592	73.4976
1839.04	63.8125	72.6716
1843.4	62.6817	72.8421
1846.3	63.4253	71.9858
1846.65	63.5012	71.09
1847.74	62.1512	71.4462
1851.02	65.2365	70.8301
1853.29	65.9885	71.0971
1855.3	65.5503	70.6196
1857.66	66.021	70.6774
1859.85	64.4161	69.5592
1862.53	66.165	69.9366
1864.18	64.1947	69.3384
1868.28	67.2427	70.9117
1869.78	66.0069	70.4392
1871.09	64.1275	70.1277
1875.21	67.1926	71.214
1875.94	64.2721	70.7165
1878.31	65.0242	69.5305
1880.92	65.938	69.2706
1884.16	65.8376	68.8829
1886.43	65.899	68.6024
1888.4	64.4336	68.6851
1892.49	64.7299	68.3473
1894.3	65.0177	67.7607
1895.48	64.9709	67.331
1897.74	64.2293	67.6241
1899.8	65.5072	67.4859
1903.32	66.5182	68.4707
1903.63	64.4801	68.3859
1906.15	66.8087	69.4079
1910.05	66.5436	69.6992
1910.76	64.3575	69.6899
1913.24	66.5384	69.9078
1915.98	68.1964	71.8108
1917.71	66.5944	71.1443
1921.09	67.7323	71.845
1922.79	67.3916	71.7929
1925.29	67.527	71.7736
1927.36	67.4343	71.5239
1929.77	67.1381	70.899
1932.11	67.9203	71.2513
1935.21	66.8238	70.1449
1936.82	66.9431	69.4493
1939.62	68.4732	70.6358
1941.38	66.0737	70.5853
1943.48	67.4701	70.2865
1945.98	67.5623	70.1062
1948.02	67.0398	69.3642
1952.12	67.8486	69.6763
1952.88	66.3641	69.741
1955.39	66.8897	69.218
1957.38	64.7866	70.6422
1960.04	65.639	70.648
1962.32	66.7838	69.8285
