time	rtt	rto
765.438	62.5537	75.28
766.44	63.1751	74.7409
767.595	64.2838	73.0555
777.158	62.2416	73.4623
824.368	64.9013	71.5326
824.537	64.9506	70.1144
827.207	64.7288	68.7728
828.46	62.9233	69.3362
830.501	64.01	68.5546
833.103	65.4531	68.6676
841.76	64.5074	67.692
841.942	64.6129	66.9707
887.489	63.035	67.7074
887.682	63.1081	67.9809
890.922	63.6359	67.5463
892.561	64.0101	66.8114
896.18	65.5845	67.7808
896.532	63.3085	67.7876
907.292	65.4407	68.301
907.458	65.4752	68.5873
909.878	67.8447	71.3436
952.146	64.5642	70.0296
952.482	64.7625	68.823
954.913	63.9161	68.6448
955.666	62.6753	69.4659
959.995	63.8108	68.7989
960.484	63.8951	68.1315
970.707	63.3459	68.0417
970.893	63.3966	67.7917
973.473	63.5041	67.3962
1014.75	62.4988	67.8947
1014.87	62.4835	68.0665
1017.09	64.5447	67.952
1021.04	66.0362	69.4483
1021.68	65.9582	70.2358
1025.44	65.3664	69.9532
1027.51	66.9781	71.4376
1035.18	64.3775	70.0916
1035.33	64.404	69.0065
1038.34	64.7894	68.0602
1082.42	67.6502	70.5554
1082.66	67.7557	72.2208
1083.24	68.2879	73.7729
1086.4	69.2245	75.6737
1087.84	66.7284	73.9115
1090.06	68.3198	74.3209
1094.49	68.98	75.1448
1095.98	68.3872	74.8258
1098.9	63.6284	75.8383
1100.36	65.0145	74.9084
1101.67	63.2569	75.5268
1150.7	68.1518	75.5628
1152.07	69.3628	76.7173
1152.14	68.8458	76.6634
1153.2	66.675	74.4552
1155.42	68.7767	74.678
1158.09	70.1724	76.2099
1162.39	72.2123	79.3215
1163.85	69.2522	77.8112
1164.8	68.7668	76.0064
1167.57	68.6646	74.4809
1170.2	69.7777	74.5503
1174.22	72.4418	77.4438
1215.63	64.7885	79.0417
1217.97	65.903	78.6698
1218.19	66.0055	77.9371
1221.82	68.5688	76.1819
1222.39	66.8953	75.0827
1224.61	69.0398	74.6164
1227.42	69.2382	74.3594
1229.17	66.7029	74.074
1233.82	69.9197	74.7417
1234.7	69.8371	74.9363
1235.97	68.297	73.4108
1238.47	68.1778	72.3542
1240.88	66.5445	72.9595
1279.87	64.1675	75.236
1282.35	64.3253	76.2461
1282.54	64.3473	76.5172
1286.45	64.528	76.1566
1287.65	65.208	74.9617
1290.03	65.328	73.7676
1291.24	66.4551	72.0992
1294	66.5725	70.96
1297.06	67.7791	71.4328
1298.51	64.6011	71.8736
1301.39	66.6457	70.8933
1303.03	67.0207	70.5391
1305.66	67.122	70.3107
1308.57	67.5938	70.5918
1344.8	64.8302	71.18
1346.5	64.0622	72.0395
1347.64	65.0608	71.4805
1352.03	65.4774	70.5485
1352.74	65.041	70.1602
1355.13	64.9982	69.783
1357.96	66.6612	69.8362
1359.76	65.6421	68.9963
1362.11	67.8675	70.5193
1363.66	66.4824	69.8777
1366.6	68.0843	71.1527
1368.98	67.495	71.2305
1370.64	67.5501	71.2269
1373.12	67.36	70.8957
1375.19	66.5443	70.0105
1411.26	66.3561	69.4859
1414.18	67.5842	69.8204
1416.58	68.8855	71.4338
1417.62	65.5226	71.6612
1419.71	66.92	70.5382
1423.06	67.84	70.7232
1425.55	67.4938	70.365
1428.46	68.6297	71.318
1429.82	67.6421	70.7484
1431.98	69.7266	72.6226
1433.84	70.0997	74.1818
1436.24	69.549	74.4579
1438.18	69.1208	74.004
1441.17	70.4611	75.0613
1443.68	70.5027	75.6582
1445.44	70.181	75.527
1483.65	72.2671	77.6206
1485.45	71.1555	77.5767
1487.1	70.4336	76.5351
1490.29	72.6728	78.18
1492.11	72.4014	78.782
1496.78	73.6358	80.3665
1496.85	71.2319	78.4915
1498.85	70.2937	77.0378
1502.27	72.3886	77.3031
1504.84	72.7641	77.7461
1507.92	74.0045	79.2766
1508.28	74.2807	80.4269
1511.49	75.1529	81.9709
1513.21	74.9416	82.5334
1515.92	74.6863	82.3781
1519.39	75.6787	83.1523
1561.22	62.278	90.2544
1566.06	63.689	92.8062
1567.82	62.8908	94.2694
1570.28	62.2869	94.7774
1572.57	64.2881	92.3444
1574.78	63.1965	90.8262
1577.59	64.2852	88.0138
1579.37	63.35	86.2449
1581.59	62.1208	85.4442
1625.88	64.5623	82.0535
1626.08	64.677	79.1815
1630.07	63.8854	77.536
1630.25	62.3471	77.3756
1635.48	65.126	74.3692
1635.68	63.0104	73.9585
1637.37	62.4876	73.8044
1641.06	63.3724	72.5754
1643.43	63.9886	70.9421
1647.85	66.1674	71.3055
1689.73	63.7608	70.375
1691.25	65.1302	69.6117
1691.37	65.1961	69.0447
1693.35	63.1911	69.2328
1695.33	65.0408	68.6794
1699.08	63.5085	68.5542
1701.87	66.1528	69.473
1702.61	65.1813	68.8794
1704.7	63.5631	68.8317
1707.61	64.082	68.1816
1712.51	64.5864	67.3585
1754.11	62.9844	67.9822
1756.57	65.2775	68.1438
1757	65.594	68.5163
1758.27	64.8217	67.8007
1761.68	68.1514	70.9839
1764.11	68.7206	73.6247
1765.32	66.1408	72.3022
1768.4	66.4315	71.5687
1770.21	67.5365	72.17
1772.68	67.9076	72.8373
1775.42	67.701	72.8887
1780.33	67.748	72.8132
1817.31	63.1078	74.2462
1820.35	63.6897	74.3293
1820.66	63.5555	74.1688
1823.44	65.1162	72.3662
1824.5	62.7371	73.0384
1827.85	66.0055	72.0443
1830.01	65.8039	70.9765
1831.7	66.3169	70.6912
1834.42	65.9535	69.9583
1835.91	65.5999	68.9545
1839.49	66.3659	69.0527
1841.63	66.126	68.7633
1846.45	65.9746	68.3206
1880.57	63.149	69.9203
1883.75	63.3327	70.5977
1884.72	63.9621	70.2645
1885.51	61.9924	71.5723
1890.17	65.6149	70.9551
1890.31	62.3596	71.4872
1894.08	63.9814	70.1321
1894.91	64.7205	69.0711
1898.38	66.6006	70.354
1901.8	67.2987	71.8639
1902.18	66.23	71.5099
1906.68	67.1055	72.0976
1906.87	65.1705	70.6429
1911.77	65.2299	69.4653
1945.06	64.4012	69.2852
1950.51	66.7001	69.9115
1950.7	65.942	69.3692
1951.24	65.6835	68.6154
1954.35	64.1777	69.0114
1955.73	65.3722	68.1223
1958.46	64.3054	68.345
1962.1	67.144	69.7275
1963.15	68.134	71.6679
1965.9	67.4236	72.0316
1968.1	66.1912	70.7399
1969.76	67.5262	71.2519
1974.17	67.4085	71.3391
1974.84	67.9278	71.8576
1979.87	68.0014	72.1579
2014.25	69.1123	73.4749
2016.73	66.12	72.6644
2020.32	69.5741	74.2144
2022.68	71.3878	77.1271
2023.88	69.4484	76.6773
2026.04	70.259	77.0681
2028.06	69.5036	76.262
2031.39	69.1941	75.1736
2035.62	72.4223	77.9042
2035.72	69.7392	76.5064
2037.92	71.8625	77.7663
2039.94	71.7482	78.28
2042.04	72.238	78.964
2045.24	70.963	77.7684
2047.48	72.5904	78.6019
2052.04	72.1038	78.4136
2091.07	76.753	83.3232
2091.35	74.5178	83.8252
2093.73	73.3316	82.5293
2097.19	74.4126	82.6076
2098.29	74.3528	82.3356
2100.74	74.6133	82.2007
2108.95	63.6562	87.8712
2110.79	63.2356	91.2038
2115.81	63.6767	92.1308
2165.85	67.502	88.5029
2166.91	66.1027	86.6901
2175.27	66.2254	84.7498
2175.44	64.5548	84.3593
2179.55	63.6516	84.2745
2230.27	64.3432	82.9692
2230.72	64.721	81.1999
2231.75	64.7853	79.4677
2238.31	62.9671	79.463
2242.06	66.5793	76.5986
2244.71	65.0629	75.0196
2293.23	62.9563	75.5155
2297.63	66.8609	74.3785
2297.82	66.9959	73.5493
2299.31	67.5072	73.3755
2301.42	63.005	74.344
2307.2	65.0452	72.84
2309.82	65.0582	71.5981
2357.89	64.5597	71.0149
2362.72	64.9976	70.0473
2362.99	65.1342	69.135
2365.78	66.4171	69.363
2366.75	67.3149	70.4306
2370.53	69.0178	72.9496
2371.36	64.0426	73.0886
2378.75	68.8657	74.6431
2423.99	66.0116	72.7597
2428.27	65.4213	71.8294
2430.75	67.7011	72.1768
2432.87	66.9797	71.4533
2434.78	67.9449	71.9246
2437.8	70.8518	75.3797
2439.4	68.7811	75.1761
2444.42	73.0001	79.589
2450.03	71.1577	80.2064
2495.81	71.7444	80.9888
2500.92	72.5573	82.1279
2503.81	72.9565	83.0254
2507.03	74.0769	84.5603
2508.05	73.201	84.2545
2510.12	72.2355	82.6222
2511.76	72.2893	81.287
2515.31	75.7694	84.0447
2518.12	73.6324	83.1917
2523.65	73.5227	82.2098
2570.86	74.9888	82.9433
2572.52	71.4835	81.1657
2575.31	71.4246	79.7482
2578.28	62.874	86.0396
2579.47	61.2786	90.8404
2586.06	62.3152	92.1601
2635.33	64.3976	90.2713
2637.73	65.117	87.5938
2637.88	62.4684	87.4519
2642.43	64.0266	85.2145
2647.28	67.7235	81.6137
2647.45	67.7846	78.8852
2649.84	63.702	78.8623
2700.14	64.7179	77.4847
2702.5	64.6788	76.2158
2705.58	67.3494	75.0207
2707.64	65.1145	73.9092
2710.14	62.7789	74.9486
2711.57	64.0831	74.1093
2714.57	67.0337	73.6447
2716.35	66.4395	72.4647
2764.37	64.1574	72.2562
2767.03	64.4315	71.6264
2769.2	63.5304	71.7767
2771.59	63.8583	71.3308
2774.07	63.8326	70.8271
2777.58	65.9535	70.5315
2780.33	65.6496	69.8527
2781.04	64.5907	69.1192
2783.56	67.0401	70.3465
2829.5	65.0587	69.2881
2832.57	65.4731	68.5176
2834.99	65.6925	68.1636
2838.39	66.6818	68.9671
2841.14	67.0635	69.8523
2842.23	64.5784	69.7982
2844.24	63.8147	70.2678
2846.49	65.3957	69.0956
2849.56	65.9034	68.7817
2852.89	69.1524	72.141
2895.56	65.9884	70.6926
2897.91	65.2382	70.072
2903.69	68.6037	72.1441
2904.12	65.5807	71.16
2906.34	65.106	70.7552
2910.1	67.7971	71.6159
2912.13	67.7916	72.0551
2914.39	67.8081	72.2287
2916.92	67.2659	71.5945
2918.27	65.2606	71.5847
2959.63	63.974	72.5064
2960.3	64.564	72.3283
2961.78	63.7731	72.6609
2968.32	64.5109	71.9558
2968.57	64.4027	71.3551
2971.8	65.3711	69.8963
2973.25	63.0592	70.8205
2977	64.7725	69.6854
2979.72	65.2302	68.7156
2983.17	66.1506	69.0057
2983.35	64.9898	68.2598
3023.38	63.6638	68.8284
3029.18	68.8253	72.175
3029.64	69.2155	74.7056
3030.74	68.9047	75.8451
3033.36	64.9445	74.6618
3035.71	67.073	73.5777
3039.9	68.1032	73.822
3041.36	68.0541	73.7484
3042.73	65.6412	72.8968
3047	67.1815	72.016
3047.18	63.9259	73.0395
3051.12	67.7291	72.9667
3086.17	62.6938	74.6515
3093.94	64.6696	73.6547
3096.87	67.1645	73.1952
3097.06	66.2703	71.6993
3098.92	68.0642	72.5661
3101.64	68.1607	73.1027
3105.94	70.1228	75.5079
3106.13	66.0988	74.1387
3108.66	67.2446	72.7487
3110.16	67.3671	71.8023
3112.31	65.2342	72.1109
3116.89	69.6661	74.0501
3117.17	65.9498	73.3366
3150.37	64.0758	74.2773
3159.38	65.3347	73.4743
3159.58	62.6234	75.0654
3161.97	64.8628	73.7613
3164.2	65.2023	72.3303
3165.57	66.4912	71.5159
3168.04	66.3127	70.6237
3170.93	64.8976	70.3245
3173.38	67.2102	70.7988
3177.01	68.2668	72.1866
3177.96	67.7046	72.3424
3179.66	67.2548	71.7937
3182.02	65.036	71.7868
3184.25	67.0761	71.2492
3214.9	64.4303	71.801
3223.09	63.6104	72.6502
3224.42	64.7829	71.899
3226.32	64.2481	71.6516
3229.14	64.8474	70.7336
3231.02	65.3902	69.4722
3232.98	64.8359	69.0018
3234.85	66.6242	69.5034
3236.88	65.853	68.875
3239.86	66.4107	68.9957
3242.05	64.9465	68.8019
3244.73	66.7677	69.3299
3245.95	66.1988	68.9564
3247.95	65.8309	68.2112
3251.28	66.9849	68.946
3283.1	68.1212	70.6453
3289.34	66.1623	69.5847
3290.7	66.2338	68.7686
3290.85	64.4369	69.6828
3293.11	63.861	70.6228
3294.66	63.5464	71.3035
3297.82	64.7431	70.4608
3300.13	65.2254	69.3071
3302.37	67.3985	70.6259
3304.89	67.9092	71.965
3307.07	67.1065	71.8139
3308.55	66.3983	70.771
3311.28	66.4597	70.0191
3314.25	68.2426	71.4201
3315.85	67.812	71.7558
3317.89	66.5088	70.5177
3354.38	71.2028	74.7461
3355.55	66.1082	73.7538
3358.5	67.7373	72.8808
3361.19	70.3058	75.0368
3367.92	74.7082	81.2565
3369.16	74.4355	84.8267
3369.73	71.8249	83.908
3370.54	70.2884	81.199
3371.75	69.302	78.5516
3374.83	72.2954	79.3843
3376.59	71.6052	78.9328
3379.63	72.4743	79.3852
3381.51	72.8882	79.9318
3383.16	71.8052	78.8521
3385.57	71.24	77.2874
3387.79	71.8601	76.7693
3390.8	72.838	77.3759
3427.46	72.831	77.6243
3429.72	74.1023	79.0677
3432.06	73.4495	79.1254
3434.4	73.1155	78.6101
3438.3	70.3051	78.5849
3439.08	69.8503	78.7075
3441.35	71.5668	77.0093
3443.77	73.1719	77.3953
3446.06	74.263	78.744
3448.75	73.7605	78.9238
3450.69	74.0531	79.2096
3453.05	76.352	81.8223
3455.33	75.6487	82.5747
3496.19	61.724	90.4446
3499.38	61.0217	95.3262
3500.49	61.3601	97.1616
3503.21	61.8109	96.8528
3506.08	62.2661	95.1568
3509.08	62.9575	92.411
3510.74	61.9365	90.582
3512.02	61.2693	89.0704
3514.51	61.4087	87.0876
3520.67	65.2596	81.6432
3559.5	63.203	79.3326
3562.48	63.002	77.4882
3566.34	66.7722	76.5849
3567.78	67.2222	76.1917
3567.98	64.7023	73.9632
3569.77	63.6216	73.157
3571.86	62.693	73.1425
3576.38	65.5433	71.9662
3578.51	66.4384	72.0006
3578.72	64.1748	70.9973
3586.72	65.9041	70.5884
3623.18	63.6816	70.3895
3627.57	65.0845	69.251
3630.44	63.9712	68.9723
3632.66	66.0697	69.3742
3633.33	65.4732	68.8636
3635.05	67.0079	70.1491
3637.41	67.545	71.4988
3640.35	68.397	73.2195
3642.38	65.9044	71.3938
3645.51	66.8984	71.1424
3646.68	67.9124	71.9856
3652.27	65.4699	71.2474
3687.27	63.9921	71.8756
3690.9	63.2535	72.6877
3695.18	64.6624	71.6931
3697.08	64.3274	71.1138
3697.62	64.2363	70.6012
3698.68	65.2151	69.2898
3702.05	66.9548	70.259
3703.59	66.081	69.8088
3707.04	66.5881	69.9673
3708.65	66.1684	69.4936
3710.39	64.7804	69.3413
3712.77	65.9941	68.8682
3720.39	67.9986	70.723
3751.88	64.5175	70.7566
3756.4	65.4254	69.7892
3762.46	67.153	70.3931
3763.51	66.3385	69.7718
3764.31	66.6899	69.6521
3768.4	69.6615	72.8241
3768.53	69.7213	74.8741
3771.9	69.778	76.1222
3775.2	71.5136	78.6955
3775.27	68.1078	76.3284
3780.03	71.3248	78.1372
3780.7	70.2022	77.8483
3782.89	70.1178	77.3249
3792.46	71.9955	78.8686
3813.97	61.9908	82.6688
3823.21	66.7022	80.3941
3830.73	68.2733	77.5702
3830.92	67.3599	75.8132
3832.18	67.8204	73.9931
3834.97	66.4793	73.7792
3838.12	69.5484	74.2741
3840	67.9939	72.7061
3841.83	69.6241	73.3606
3889.27	65.9707	74.0201
3895.19	64.3638	75.6073
3895.39	64.4312	76.2386
3898.13	65.8511	75.0415
3899.92	64.8499	74.8448
3902.68	64.479	74.7278
3908	67.911	74.3426
3908.34	66.4143	72.5605
3955.09	65.7245	71.8025
3955.09	65.6446	71.185
3961.78	66.4938	70.1278
3962.64	67.0041	69.8946
3963.87	65.641	69.7486
3966.93	66.9205	69.5368
3968.51	65.7341	69.3637
3973.4	65.2201	69.5864
3973.59	65.1939	69.6191
4016.55	61.4567	72.7722
4017.84	62.7473	73.3586
4022.28	67.1887	73.5976
4027.21	65.3335	71.6144
4027.44	64.74	70.6361
4028.33	64.3624	70.1401
4033.03	66.0005	69.8087
4033.29	64.6916	69.2105
4039.44	65.9407	69.0225
4041.09	67.4568	70.5084
4085.32	68.6978	72.7842
4085.59	67.6583	72.9806
4086.5	64.1214	73.0822
4094.12	66.8306	72.3134
4094.6	67.2355	72.0931
4097.86	70.3831	75.3377
4098.85	70.4616	77.4005
4101.73	68.5997	76.4427
4102.89	69.5486	76.6366
4108.76	69.1933	76.1426
4110.08	68.9376	75.3136
4150.94	65.4891	75.6432
4152.42	66.7663	74.4247
4153.37	66.8064	73.3506
4159.53	65.3142	73.7469
4159.72	65.0713	73.956
4160.67	65.9514	73.0455
4163	65.0659	73.0011
4165.18	66.2441	71.693
4168.29	66.4551	70.4797
4171.76	68.8078	72.0549
4174.82	65.9613	71.4915
4176.71	66.5733	70.4135
4213.09	62.0316	73.56
4214.96	62.4976	74.8569
4215.14	61.6733	76.043
4221.04	61.4105	76.6023
4221.66	61.8964	76.0694
4224.22	63.5043	73.8699
4225.7	62.6089	72.886
4227.85	64.6933	71.4153
4230.14	64.8825	70.453
4232.84	64.4529	69.1641
4235.77	63.9208	68.2143
4239.64	64.7386	67.8152
4241.78	64.9937	67.7442
4276.06	62.879	68.1933
4276.83	61.7933	69.272
4277.92	62.7488	68.9101
4284.3	63.1648	68.1161
4284.35	62.6414	67.8982
4286.08	61.7621	68.3604
4287.76	61.9872	68.2605
4290.11	62.1647	67.8437
4292.43	64.3854	68.1688
4296.06	65.8446	69.9055
4298.48	65.5523	70.5895
4299.41	63.5165	69.1177
4304.18	64.4425	68.5574
4306.68	64.8315	68.4988
4339.58	63.4241	67.8315
4339.75	62.8714	67.7395
4341.69	63.6865	66.8138
4346.08	61.7221	67.8274
4346.52	62.1679	67.9117
4349.6	63.4356	66.8816
4351.39	63.5518	66.2287
4353.15	62.9483	65.8856
4355.61	63.1073	65.4295
4357.82	61.6639	66.3206
4360.38	64.1554	66.7122
4362.94	64.3857	67.1484
4365.68	66.2105	69.4012
4369.88	65.6149	70.1099
4371.69	64.9151	69.6472
4402.4	62.7442	69.4232
4403.98	64.1797	68.3463
4404.71	62.9501	68.1173
4408.14	61.9656	68.6669
4409.23	62.6493	68.22
4411.91	62.2371	68.1132
4415.4	63.9467	67.6222
4416.06	62.8282	67.0626
4419.92	64.2438	67.1617
4421.36	63.4991	66.2978
4422.83	62.3946	66.5064
4426.45	65.9415	68.6627
4427.52	64.5111	68.3836
4430.88	65.1368	68.7832
4434.5	64.5609	68.2837
4437.31	65.5693	68.974
4465.82	63.3407	68.5329
4467.16	63.1256	68.2693
4468.41	63.6528	67.4743
4469.59	61.3717	68.8292
4472.66	63.3534	67.7512
4474.43	62.4176	67.7252
4477.37	61.8837	68.0094
4479.7	63.6441	67.2712
4482.27	62.2736	67.1664
4483.58	62.1629	67.0417
4487.54	64.6478	67.8511
4490.31	63.7942	67.3219
4491.66	64.093	67.2006
4492.88	65.2535	68.3294
4496.09	65.1544	68.8626
4502.5	67.9362	72.226
4503.47	66.0872	72.2192
4531.88	65.9848	71.9078
4532.72	65.4948	70.9672
4538.06	69.585	74.7804
4538.98	69.3244	76.8272
4539.69	66.9721	75.2896
4543.47	68.9796	76.2792
4544.28	66.8459	74.3
4547.47	67.7719	73.81
4550.48	68.1462	73.7207
4551.97	68.3151	73.678
4554.97	67.3403	72.3857
4555.95	64.4885	73.291
4558.58	66.8783	71.8192
4562.1	69.1649	73.2713
4563.63	70.5277	75.6291
4566.45	70.291	76.7507
4570.06	67.4427	74.8649
4573.16	69.6273	75.1667
4602.91	70.933	76.6607
4604.95	72.17	78.8537
4607.22	69.053	76.5774
4609.62	70.577	76.5629
4614.86	75.1184	81.4754
4615.06	71.4895	80.4181
4617.58	73.2465	81.4218
4619.03	71.4606	79.8159
4622.04	71.4502	78.4893
4623.67	71.638	77.6099
4625.89	70.846	75.9552
4629.01	73.0036	77.137
4630.56	71.8778	76.5168
4633.69	71.4954	75.5347
4635.38	71.6674	74.9573
4640.46	73.914	77.0031
4642.42	75.7924	80.3623
4645.17	75.0465	81.5848
4648.92	75.6572	82.8699
4665.72	62.7287	89.2664
4668.77	63.7896	91.7064
4671.04	63.7307	92.4869
4672.13	62.4248	93.243
4678	63.0471	92.2317
4678.6	63.5025	90.2576
4683.09	65.4249	86.4438
4683.29	64.1558	84.3947
4685.53	63.4075	83.0723
4687.46	63.7296	81.308
4689.11	63.1251	80.1299
4693.81	64.697	77.4498
4694.45	63.7881	76.0879
4697.41	63.6311	74.9471
4698.63	63.162	74.2552
4705.87	65.3051	72.3586
4706.06	63.5414	71.7549
4708.34	65.7425	71.0885
4710.65	65.3891	70.0864
4713.78	64.776	68.9729
4733.21	67.4059	70.7366
4733.92	65.0505	69.54
4737.15	66.0124	69.3467
4739.69	67.5151	70.8062
4741.21	63.1123	71.6789
4745.4	66.7436	71.7196
4747.85	64.6619	70.8633
4748.05	64.726	70.0515
4750.54	64.9233	69.1796
4752.19	64.6276	68.7332
4754.94	65.7708	68.5223
4757.83	63.9172	68.8605
4759.67	65.1643	68.014
4763.02	65.5133	67.762
4765.36	66.6668	68.8241
4772.36	66.4112	69.1662
4772.54	66.4421	69.3392
4774.32	65.876	68.7255
4776.7	65.9877	68.3593
4779.24	68.4606	70.8269
4782.96	69.077	73.0658
4802.48	69.1065	74.4435
4805.8	71.8286	78.2433
4807.92	70.6694	79.2323
4809.52	69.7282	78.5549
4812.08	70.8157	79.058
4814.03	68.541	76.5715
4818.04	70.0948	76.4368
4819.05	70.9589	77.1224
4820.82	70.1792	76.5025
4823.42	71.17	77.0128
4825.79	70.7628	76.7069
4828.95	71.0209	76.6109
4830.82	71.0453	76.4005
4833.51	70.4145	75.3855
4834.83	69.3774	74.5086
4840.92	68.4821	74.5561
4841.94	69.3615	73.628
4844.28	69.9008	72.9159
4847.87	71.0765	73.677
4849.92	70.5767	73.5329
4851.92	72.4606	75.4654
4855.09	72.0169	76.1406
4874.63	72.0442	76.4855
4877.03	71.1282	75.5425
4879.26	71.2466	74.919
4881.65	72.0755	75.3276
4885.29	73.1055	76.6528
4886.28	72.1438	76.3297
4890.19	72.0604	75.893
4892.21	73.1217	76.6807
4894.52	73.6416	77.6713
4949.75	63.3957	83.66
4953.05	62.762	87.5112
4955.82	63.5169	88.6046
4956.88	64.4809	87.6947
4958.04	63.426	87.2952
5012.01	62.1801	87.3773
5015.08	61.9335	86.8595
5019.33	63.4396	84.4229
5020.26	63.3306	82.2636
5022.88	64.74	79.0216
5024.23	66.009	76.1037
5078.3	66.1949	74.0826
5078.55	63.3773	74.063
5081.56	62.1362	74.8022
5082.64	62.329	74.7228
5090.42	67.4626	75.3316
5090.59	66.3046	74.1823
5092.14	67.7811	74.8431
5143.51	65.1015	72.8786
5143.69	65.0764	71.3682
5144.85	63.168	71.8503
5147.96	65.2319	70.2783
5156.16	65.6699	69.5817
5156.36	65.7334	69.0738
5159.37	67.163	70.2444
5162.97	70.6944	74.8891
5206.98	63.3831	75.139
5210.67	66.945	74.0795
5211.34	66.4436	72.5971
5212.4	64.3249	72.4327
5221.28	65.0217	71.4617
5221.49	65.0831	70.5695
5223.93	64.4654	70.3531
5227.64	64.5691	69.9363
5270.09	62.9867	70.8797
5274.06	66.8546	71.4335
5276.12	65.3534	69.9649
5277.56	66.1607	69.7653
5279.25	66.7993	70.24
5287.09	65.7063	69.2144
5287.54	66.013	68.7769
5289.36	65.37	68.2405
5294.7	66.9539	69.0902
5337.62	67.4669	70.1582
5339.2	65.0393	69.9515
5344.18	69.9361	73.5021
5344.35	68.1387	73.6987
5347.22	69.5585	75.2512
5348.7	69.449	75.9689
5351.84	64.6314	76.115
5353.63	66.0342	74.6246
5356.18	66.7633	72.7401
5361.31	66.5039	71.5435
5404.07	66.351	70.7346
5405.79	66.5321	69.9083
5408.37	64.1063	71.3831
5410.74	66.343	70.1664
5412.65	68.209	71.2803
5415.61	68.2754	71.99
5417.8	68.9939	73.148
5419.22	67.3046	71.8777
5422.53	68.8357	72.6236
5424.87	68.6016	72.7314
5428.54	67.1031	71.7577
5471.3	67.1358	70.9447
5473.49	67.5952	70.2762
5475.48	67.0118	69.9264
5478.59	67.8542	69.8282
5481.4	68.6699	70.6196
5482.35	69.5439	72.0613
5484.53	68.924	72.2314
5487.23	69.3361	72.7033
5489.58	70.2916	73.9826
5492.83	70.2381	74.6467
5493.96	69.0203	73.5747
5498.84	70.2181	74.0764
5542.94	71.5702	75.8062
5545.34	71.7547	77.0165
5548.71	73.127	79.1902
5551.57	72.9008	80.1728
5553.06	71.5636	79.086
5554.55	72.1454	78.7922
5556.85	72.2428	78.5013
5560.48	75.8008	82.1175
5562.87	75.5426	84.0029
5564.2	74.5407	83.8485
5566.72	73.7864	82.6078
5568.51	74.5419	82.3679
5574.18	75.2438	82.7555
5612.8	69.7843	83.215
5615.28	69.8406	83.0475
5618.37	69.5856	82.748
5621.34	69.6844	82.0537
5629.91	63.0988	86.9739
5631.6	63.0048	89.5389
5687.56	69.1928	84.9785
5687.88	66.4583	83.8852
5699.67	69.6615	80.7252
5699.86	68.1888	78.8025
5751.23	63.5661	81.2539
5751.45	63.6739	82.2155
5754.45	66.5046	79.7904
5764.51	64.7467	79.3219
5765.52	65.6121	77.8017
5816.3	64.9783	76.9777
5816.55	65.0446	76.004
5817.48	65.921	74.2556
5819.68	65.0983	73.5677
5827.64	63.0352	74.6568
5829.3	63.7341	74.3968
5883.13	66.7226	73.4117
5883.32	66.7313	72.566
5886.29	68.7195	74.0654
5887.52	67.7443	73.7852
5889.41	69.5475	75.4412
5894.2	66.4609	73.6136
5895.29	65.926	72.6589
5946.42	63.1984	74.2085
5946.62	63.2597	74.8278
5950.28	63.9049	74.3082
5950.47	62.8933	74.5272
5952.6	63.0918	74.1337
5954.91	65.3105	72.1915
5958.15	63.8579	71.4458
5961.18	65.8216	70.8476
