time	rtt	rto
2654.26	73.5709	78.6226
2657.06	73.5861	77.8781
2658.95	74.4964	78.2796
2662.96	75.2327	79.2531
2666.05	76.8938	81.6351
2666.74	74.8637	80.7663
2668.9	73.8115	79.2843
2670.67	73.7559	78.1894
2674.09	74.8995	78.1721
2675.94	75.2454	78.4476
2678.58	74.7911	78.0172
2680.29	73.1396	78.1115
2683.2	75.9661	79.1543
2686.95	78.4373	82.5192
2687.85	76.6547	82.5943
2689.41	75.0731	80.7594
2691.32	75.5677	79.8634
2694.34	76.5877	80.2886
2696.55	77.0879	81.0147
2731.33	78.3542	82.7931
2734.3	79.9883	85.6598
2735.96	78.798	86.0248
2738.74	79.6909	87.0431
2740.22	77.1603	84.6345
2742.91	76.7399	83.0639
2746.98	80.177	85.0754
2747.89	78.8898	84.7943
2749.56	78.7909	84.314
2752.19	77.9652	82.8973
2755.79	79.7545	83.8264
2760.34	81.6956	86.4926
2760.34	79.9553	86.1346
2764.04	80.7095	86.555
2764.2	80.7377	86.68
2766.26	79.2117	84.8595
2769.66	81.7493	86.3431
2770.78	81.3141	86.6837
2774.91	83.5081	89.2076
2776.77	82.336	89.3672
2777.71	81.0581	87.8145
2818.85	87.5242	93.8589
2819.99	85.606	95.4695
2822.03	86.0719	96.7424
2824.36	85.5147	96.6174
2827.59	87.3025	98.1998
2830.82	87.7758	99.43
2831.43	84.3229	95.9887
2834.22	86.2762	95.5632
2838.8	63.7912	110.663
2840.74	63.8923	119.019
2841.74	63.9704	122.711
2883.36	64.4082	122.916
2883.45	63.4014	122.103
2885.95	63.825	119.364
2888.11	63.6357	115.997
2890.58	62.8825	112.81
2894.31	63.3978	108.707
2895.21	63.7266	104.311
2948.01	64.5489	99.4386
2949.71	63.6832	95.9081
2952.04	63.8288	92.4568
2954.9	64.2481	88.9303
2959.3	64.8589	85.3104
2959.57	64.3108	82.7753
2961.36	66.0372	79.0239
3012.96	64.8531	77.1923
3016.12	66.331	74.6056
3017.4	65.2614	73.3282
3020.18	65.1873	72.3026
3024.94	65.5091	71.1256
3025.05	65.4181	70.2573
3027.78	66.3646	69.7322
3029.21	66.9511	69.9421
3080.93	67.9005	71.0545
3083.79	67.5661	71.3098
3086.02	68.5676	72.4869
3089.18	68.9086	73.5206
3091.06	66.0762	72.6767
3092.95	67.8606	72.3418
3096.25	68.3712	72.5564
3098.23	68.978	73.2491
3099.75	70.4192	75.1915
3148.4	67.3882	73.6694
3149.25	65.3974	74.2162
3154.12	67.963	73.1183
3154.31	65.0501	73.8547
3156.34	65.1732	73.9551
3159.81	66.7864	72.3349
3161.03	64.6893	72.9334
3163.8	65.4921	72.366
3165.62	65.8137	71.4974
3168.94	69.0391	73.1814
3216.91	68.4094	73.4486
3218.14	68.8293	73.9389
3219.86	65.6424	73.5993
3223.96	69.6053	74.8879
3224.6	68.1607	73.9433
3226.26	66.3502	73.2525
3229.29	68.1959	72.7815
3230.94	67.0475	71.7475
3233.68	67.9988	71.3708
3236.73	67.6482	70.6238
3282.61	65.5972	71.468
3284.62	67.5222	70.7362
3288.11	69.9175	72.8503
3289.36	69.3965	73.5599
3292.88	68.8436	73.2734
3295.32	70.6672	74.9985
3296.06	69.7232	74.9332
3299.81	70.4262	75.5185
3300.94	69.9101	75.1629
3304.68	70.9502	75.9355
3308.03	71.2005	76.5683
3357.68	75.0711	81.1702
3359.4	76.7178	85.8521
3362.51	77.8017	89.8586
3364.5	76.2858	90.4057
3368.34	78.9137	93.2798
3370.48	76.7361	92.2673
3372.2	76.8192	91.2109
3373.16	77.0389	90.3151
3375.53	75.6233	87.7198
3379.1	78.0964	88.4209
3383.51	75.3897	85.5133
3423.23	65.4366	91.2974
3432.43	72.9115	87.7446
3434.89	75.2627	85.9712
3440.4	64.7411	90.9851
3449.88	70.6235	88.3082
3450.46	67.606	88.6391
3453.74	70.1625	85.9621
3485.42	62.1324	90.7379
3498	65.5654	89.9742
3499.15	64.1817	89.921
3502.12	67.0491	86.5727
3504.04	63.5413	86.8346
3513.96	63.9872	85.8884
3515.26	64.7389	83.9254
3517.28	63.4395	83.1745
3551.24	65.6883	80.0973
3562.4	64.3035	78.8394
3565.09	65.8786	76.1813
3567.27	65.0419	74.8472
3571.24	68.9272	75.7796
3571.55	67.4184	74.4799
3578.34	63.9534	74.857
3583.33	68.0116	74.649
3583.5	66.2104	72.8744
3616.66	65.2967	72.3011
3627.5	65.0289	71.9403
3631.37	66.1881	70.5248
3634.18	66.8174	70.1683
3636.89	65.6521	69.7086
3639.67	68.0527	70.9396
3641.63	69.959	73.8019
3644.18	65.7483	73.0297
3648.43	65.0258	72.9276
3652.7	69.1635	74.3148
3678.88	62.1395	76.5537
3692.46	64.8505	75.2005
3701.17	69.7979	77.1086
3703.15	68.8824	77.1024
3704.23	67.2612	75.0176
3709.06	69.2936	75.6935
3711.28	71.4341	78.3452
3712.38	70.6478	78.9848
3714.89	70.5981	79.0882
3719.33	70.8304	79.1519
3723.92	71.0794	79.2138
3750.94	71.9788	80.0121
3765.22	72.6724	81.0652
3770.21	68.9509	78.9743
3772.56	69.3114	76.9734
3775.15	70.8652	76.5236
3776.68	67.504	76.8381
3781.85	70.4311	76.049
3782.09	70.5715	75.5134
3784.46	71.9924	76.6061
3787.18	72.1863	77.3971
3788.27	68.8552	76.8762
3792	67.9746	77.0542
3815.39	64.3722	80.0394
3830.71	65.3731	80.633
3836.89	66.6114	79.4622
3838.91	66.2516	78.6071
3842.09	66.8389	77.146
3844.09	67.3135	75.4497
3845.76	63.788	77.1671
3848	65.8615	76.0617
3850.35	68.142	74.906
3852.94	68.3881	74.2131
3856.83	69.5537	74.8875
3857.66	69.3272	74.9087
3860.63	68.5055	73.8238
3882.77	67.2834	72.9832
3898.03	67.2189	72.31
3904.38	67.422	71.5313
3905.71	66.7145	71.511
3909.64	67.4534	70.7012
3910.39	66.2329	71.1362
3912.8	66.9763	70.618
3915.15	67.0717	70.0807
3917.41	66.956	69.7352
3920.31	69.7729	71.9129
3922.54	69.5043	72.973
3924.9	67.9793	71.8446
3926.4	68.6891	71.7818
3930.06	69.3213	72.3552
3954.28	71.4376	75.0175
3966.9	68.7778	73.6605
3974.45	69.9656	73.9537
3975.9	70.0908	74.1624
3977.71	67.995	73.6572
3980.45	70.0125	73.8058
3982.66	69.7584	73.4989
3986.47	71.2301	74.8363
3988.19	70.6891	74.9927
3989.53	69.1554	73.9165
3991.82	71.3795	74.9676
3995.23	72.5895	76.9065
3997.37	72.3763	77.8042
3999.66	73.2545	79.2117
4001.76	71.6358	78.1281
4027.02	72.639	78.3427
4040.82	73.8557	79.6741
4051.58	77.0236	83.9299
4052.47	76.5665	85.9927
4054.93	77.1616	87.7213
4058.19	77.6399	89.0638
4060.11	77.3909	89.3077
4063.69	77.1219	88.7927
4064.72	76.4642	87.3502
4068.46	78.8098	88.7021
4069.63	77.7362	88.0724
4071.21	79.247	89.0358
4075.32	79.9731	90.179
4079.36	79.6404	90.236
4080.84	78.9812	89.2007
4092.88	65.8188	96.1622
4109.03	68.1259	97.7639
4118.22	66.5544	99.2638
4120.67	68.1481	97.8315
4136.02	64.8113	98.8836
4138.42	62.9996	100.095
4141.16	63.3123	99.4563
4143.9	64.4058	96.9512
4144.1	63.2126	95.3343
4157.32	64.3325	92.2894
4175.52	66.3745	87.6309
4185.6	67.2989	83.1005
4189.36	68.5905	80.2271
4201.11	64.9909	79.6193
4201.96	63.4666	80.097
4202.94	64.3529	79.1154
4205.29	64.0341	78.2888
4209.21	65.2149	76.2677
4209.72	65.5747	74.2811
4224.35	66.9296	73.1615
4244	68.412	73.8997
4256.72	71.0285	77.1562
4257.19	67.7325	75.3938
4265.6	64.3961	75.7302
4265.77	63.7533	76.1591
4268.05	65.9581	74.1238
4269.28	66.2788	72.2523
4271.14	65.7571	71.2939
4274.46	65.1483	71.0247
4277.37	67.5931	71.4436
4291.59	67.1309	71.0782
4312.54	68.4596	72.2098
4321.89	65.0676	72.2306
4325.05	67.8039	72.2889
4329.86	64.1849	73.0237
4330.03	64.218	73.2009
4333.5	65.356	72.0406
4335.93	67.4087	72.1337
4337.38	68.0317	72.7479
4340.29	69.054	74.1538
4341.68	66.8617	72.4506
4345.78	68.285	72.7595
4358.23	66.5008	71.683
4381.75	69.1127	72.9936
4390.27	68.275	72.79
4396.19	70.9948	75.5751
4397.37	67.435	73.9067
4400.45	70.3757	75.3476
4402.52	68.5726	74.1093
4405.39	69.3518	74.0002
4409.02	72.9066	77.7825
4409.27	71.8337	78.9053
4411.4	71.0797	78.5729
4413.73	71.9838	79.1376
4416.25	70.3788	77.4791
4429.82	71.4758	77.4029
4455.7	73.853	79.842
4465.21	74.8489	82.376
4470.13	73.848	82.6776
4471.62	74.1764	82.9691
4474.63	74.1166	82.8184
4476.36	73.7404	82.0243
4479.44	73.9453	81.4748
