time	rtt	rto
2853.78	118.555	126.106
2857.33	119.73	126.119
2859.45	118.546	124.595
2861.73	118.985	123.9
2865.62	122.799	127.581
2874.96	114.623	129.088
2917.23	123.534	132.266
2920.63	118.788	129.098
2924.3	121.147	129.037
2934.12	118.96	126.811
2935.77	120.447	126.321
2938.07	120.845	126.265
2940.45	122.191	127.573
2943.17	123.992	130.289
2945.33	123.982	131.863
2947.49	123.7	132.332
2950.3	120.551	130.105
2952.26	121.48	128.273
2954.46	123.592	129.234
2957.04	123.91	130.046
2960.84	121.664	128.066
2962.11	119.068	128.838
2963.92	113.212	134.164
2967.03	114.516	135.863
2968.57	114.777	136.082
2971.36	113.962	136.274
2974.01	114.473	135.255
2975.35	113.553	134.742
2979.12	113.425	133.855
2982.84	107.811	137.547
3027.49	110.173	136.974
3030.62	109.908	135.992
3033.59	109.217	135.137
3036.83	112.363	131.013
3049.24	115.026	128.278
3052.55	116.706	127.959
3052.79	114.645	125.079
3056.34	115.776	124.136
3059.05	115.777	123.256
3059.93	114.592	121.113
3064.51	116.943	122.147
3065.09	114.688	120.483
3067	114.659	120
3070.48	115.913	120
3071.2	114.062	120
3075.7	114.749	120
3076.66	114.451	120
3078.29	114.281	120
3081.74	114.46	120
3082.85	115.394	120
3085.18	116.51	120
3088.05	116.578	120
3089.94	115.828	120
3093.34	117.983	121.171
3094.28	115.056	120.266
3099	116.097	120
3145.72	118.141	121.532
3148.57	117.68	122.103
3152.8	119.12	123.96
3156.28	119.347	125.282
3169.04	119.694	126.355
3171.31	118.623	125.645
3174.5	121.665	128.383
3177.08	120.648	128.825
3179.27	120.108	128.253
3180.77	120.782	128.381
3183.62	123.559	131.351
3185.43	120.841	129.999
3188.76	123.612	131.943
3191.15	124.08	133.485
3192.51	121.926	131.78
3195.14	123.876	132.547
3197.87	122.083	130.762
3199.45	122.732	130.049
3201.83	123.479	130.193
3206.4	123.465	130.062
3209.43	124.135	130.524
3212.46	124.348	130.868
3213.74	123.694	130.153
3216.62	123.169	128.892
3218.12	123.828	128.626
3223.76	124.674	129.254
3271.59	125.783	130.771
3274.27	128.388	134.541
3281.88	128.983	137.491
3284.45	128.079	138.145
3301.94	127.303	137.387
3305.03	127.944	137.295
3306.6	127.323	136.244
3310.42	129.581	137.815
3311.06	109.129	150.01
3313.76	107.939	157.776
3315.87	109.455	159.989
3318.26	108.72	160.505
3321.55	108.987	158.992
3323.72	109.897	155.64
3325.98	109.256	152.572
3327.57	109.337	149.134
3332.62	108.754	146.144
3386.49	114.831	138.798
3389.2	114.828	133.224
3391.37	113.861	129
3395.76	118.195	129.672
3398.96	116.971	128.376
3401.14	116.551	126.698
3402.93	104.032	133.678
3405.57	104.929	136.548
3407.31	105.273	137.142
3410.25	105.107	136.68
3411.84	105.141	135.362
3415.62	93.9621	143.333
3416.32	92.5018	148.3
3419.59	93.5032	148.939
3422.3	94.6289	146.641
3423.73	91.0189	146.666
3475.14	88.5421	147.111
3481.6	94.9663	139.952
3483.06	93.7469	134.914
3484.34	92.8512	131.106
3486.82	90.9453	129.079
3490.84	91.8002	125.809
3493.81	92.5861	121.913
3495.32	92.2909	120
3497.67	92.0013	120
3500.62	94.8651	120
3502.78	95.3539	120
3505	94.6537	120
3507.23	95.3188	120
3509.7	93.9969	120
3511.87	95.4914	120
3514.05	94.362	120
3517.33	94.9344	120
3520.43	96.6394	120
3521.93	98.0573	120
3577.75	102.501	120
3582.25	100.547	120
3584.01	100.862	120
3586.88	102.488	120
3588.97	102.047	120
3594.05	103.08	120
3597.19	103.373	120
3598.78	103.399	120
3600.79	103.043	120
3603.69	105.865	120
3604.76	104.035	120
3608.85	105.967	120
3610.77	105.712	120
3612.51	105.165	120
3615.74	105.933	120
3616.76	104.782	120
3619.69	105.564	120
3621.79	104.324	120
3624.69	104.141	120
3627.4	105.364	120
3684.83	107.007	120
3687.83	109.925	120
3689.51	107.191	120
3694.25	110.132	120
3696.18	109.196	120
3699.32	110.249	120.439
3706.72	112.568	123.487
3707.57	110.278	122.568
3709.79	110.944	122.331
3712.09	111.241	122.154
3715.39	111.625	122.129
3717.53	112.709	123.004
3720.15	115.271	126.138
3721.64	112.689	124.95
3723.67	112.836	123.953
3727	114.378	124.687
3728.51	112.667	122.921
3730.81	114.051	122.998
3733.13	113.337	121.966
3736.17	114.276	122.075
3738.39	113.619	121.164
3741.03	113.518	120.218
3801.49	116.588	122.84
3803.3	115.342	122.964
3805.65	116.071	123.628
3808.39	118.733	126.821
3812.82	118.468	128.367
3815.07	118.806	129.451
3816.85	117.424	128.276
3825.22	118.42	128.286
3827.21	119.576	129.285
3828.78	118.903	128.88
3833.81	121.619	131.358
3834.01	118.511	129.184
3837.07	119.44	128.468
3838.02	117.765	125.832
3840.5	118.796	125.01
3843.48	119.701	125.295
3845.43	118.362	123.8
3848.04	120.884	125.486
3852.1	123.52	129.415
3852.7	121.781	129.852
3854.98	121.751	129.853
3858.32	122.044	129.929
3860.13	121.628	129.266
3863.13	121.995	129.005
3926.9	125.302	132.334
3929.52	126.141	135.244
3932.61	126.82	137.632
3933.59	125.12	136.949
3938.25	125.331	136.368
3941.58	126.406	136.852
3944.01	127.04	137.556
3950.12	124.794	135.164
3952.14	126.734	135.451
3955.73	128.403	137.245
3957.91	129.063	138.889
3959.34	125.439	135.583
3962.71	128.659	136.719
3964.3	127.118	135.48
3971.11	127.524	134.862
3974.06	128.621	135.461
3975.62	126.788	133.578
3979.29	127.095	132.475
3981.42	128.655	133.339
3983.76	128.688	133.796
3984.76	126.34	132.751
3987.37	127.17	131.525
3990.79	130.512	134.344
4038.52	94.3953	161.532
4049.24	99.0176	173.231
4051.33	99.1271	178.494
4054.23	98.3961	180.107
4056.15	98.1395	178.837
4060.05	100.611	173.319
4060.64	97.8414	169.849
4062.11	97.7046	165.442
4065.3	97.4663	160.641
4067.6	98.948	154.219
4069.71	98.4925	148.677
4071.66	100.363	141.835
4073.82	99.6458	136.676
4076.4	100.677	131.231
4078.01	98.6412	128.484
4080.47	98.9427	125.485
4084.06	100.208	121.58
4085.69	100.871	120
4088.74	101.251	120
4090.36	99.1946	120
4141.47	102.931	120
4143.68	105.053	120
4155.59	106.24	120
4158.27	106.855	120
4159.91	105.57	120
4162.4	106.177	120
4165.24	105.099	120
4167.45	106.743	120
4169.63	107.409	120
4172.5	107.097	120
4173.78	106.109	120
4177.02	107.228	120
4178.24	106.522	120
4181.85	110.067	120
4183.84	109.984	120
4185.5	109.002	120
4188.3	110.232	120
4191.58	111.031	120.288
4193.1	108.962	120
4196.48	110.683	120
4197.81	108.969	120
4199.66	109.207	120
4253.1	111.569	120
4255.81	112.019	120
4267.95	112.368	120.001
4270.64	112.261	120.362
4271.86	113.399	121.627
4274.78	114.765	123.736
4276.55	114.062	124.049
4279.51	114.16	124.053
4281.81	114.231	123.826
4284.58	114.844	124.067
4285.89	113.31	122.211
4288.46	114.58	122.144
4290.99	113.874	121.069
4294.49	116.186	122.74
4295.94	113.992	121.163
4297.26	113.325	120
4301.07	115.478	120.16
4301.99	113.605	120
4305.25	116.78	120.867
4306.67	114.986	120.236
4309.12	115.936	120.727
4312.81	116.212	121.209
4314.06	116.183	121.338
4316.99	117.23	122.439
4374.2	121.031	127.275
4379.18	123.286	132.79
4389.3	121.34	133.924
4390.46	119.747	132.481
4394.14	122.215	133.914
4395.76	120.849	132.952
4397.6	120.942	132.046
4400.11	120.494	130.601
4403.4	121.444	130.405
4404.67	122.066	130.697
4407.47	122.758	131.397
4410.83	124.266	133.283
4411.47	122.88	132.68
4414.17	122.59	131.652
4417.65	123.054	131.216
4423.46	122.274	129.797
4425.69	123.633	130.16
4428.84	123.485	130.028
4433.26	124.036	130.356
4436.09	123.174	129.405
4437.88	123.711	129.189
4439.65	122.572	127.596
4487.13	112.841	134.786
4495.6	92.048	157.013
4499.29	94.5068	167.418
4501.25	93.6531	172.715
4504.09	93.1742	174.14
4505.44	93.9053	171.904
4507.3	93.0214	168.773
4511.23	93.4451	163.981
4512.43	92.9594	159.057
4515.27	92.7957	153.903
4517.06	93.4985	147.996
4518.71	92.9484	142.898
4522.74	96.8976	134.536
4523.68	94.7338	129.765
4527.95	97.9488	122.727
4529.5	96.0995	120
4530.67	94.4497	120
4535	97.044	120
4536.03	96.2721	120
4539.4	97.1262	120
4586.98	99.7702	120
4594.09	98.4105	120
4598.77	103.043	120
4600.49	101.05	120
4603.73	102.389	120
4605.11	100.915	120
4607.42	101.981	120
4610.36	102.983	120
4612	100.707	120
4614.83	102.331	120
4616.88	101.501	120
4619.25	102.183	120
4621.58	102.813	120
4623.58	100.728	120
4627.17	104.244	120
4629.2	105.459	120
4630.76	102.734	120
4633.26	103.698	120
4636.67	105.872	120
4638.69	103.585	120
4640.86	104.751	120
4643.32	103.801	120
4696.61	109.521	120
4702.86	108.644	120
4709	110.123	120.748
4710.07	109.485	121.655
4712.44	108.621	120.899
4715.04	111.144	122.857
4717.93	112.752	125.585
4720.78	113.251	127.536
4721.9	111.414	126.303
4723.79	111.716	125.368
4727.05	112.143	124.808
4729.06	112.122	124.022
4731.61	112.251	123.278
4734.29	112.613	122.853
4735.61	111.925	121.48
4738.27	110.968	120
4741.34	112.035	120
4745.28	114.44	120.791
4746.88	113.509	120.947
4747.57	114.136	121.524
4749.69	112.902	120.282
4753.16	114.465	120.995
4757.09	116.127	123.129
4758.06	114.631	122.627
4815.84	119.122	127.101
4821.9	118.96	129.605
4827.78	118.697	130.62
4829.15	119.018	131.274
4831.47	118.954	131.249
4833.71	118.556	130.399
4836.69	118.652	129.58
4839.43	118.536	128.571
4841.4	119.43	128.601
4843.79	119.909	128.873
4845.95	121.995	131.117
4848.17	121.018	131.207
4850.68	121.517	131.508
4853.56	121.848	131.766
4858.22	123.833	133.858
4858.43	122.732	133.679
4859.91	121.516	131.853
4861.8	120.35	129.019
4864.92	119.322	127.705
4870.58	123.616	129.685
4872.42	124.793	132.119
4872.64	122.86	131.312
4874.08	120.815	129.291
4877.09	119.913	128.49
4877.73	119.615	127.956
4939.32	123.379	128.958
4945.06	129.041	135.811
4949.91	127.925	138.841
4952.6	124.719	136.882
4954.92	125.687	136.305
4957.62	126.056	136.01
4960.12	126.298	135.777
4963.98	127.181	136.321
4965.1	125.572	134.583
4966.47	124.539	132.167
4968.9	124.969	130.68
4971.03	125.008	129.569
4975.55	127.271	131.243
4976.14	125.349	130.056
4978.06	124.39	129.397
4980.51	122.198	130.725
4984.52	126.028	130.773
4986.49	126.501	131.189
4987.37	127.231	132.135
4990.55	128.658	134.21
4992.19	127.107	133.652
4996.24	125.552	132.007
4999.05	126.566	131.276
4999.58	126.933	131.062
5003.18	129.034	133.156
5003.97	126.778	131.863
5007.71	129.918	134.388
5060.11	120.704	137.945
5062.29	117.081	142.91
5064.32	114.332	147.767
5067.5	114.794	149.505
5069.57	114.537	149.785
5071.3	113.583	149.703
5074.31	114.105	148.064
5076.35	112.212	147.582
5079.14	113.945	144.645
5081.68	116.376	139.631
5085.28	118.722	135.059
5086.29	117.304	131.478
5087.65	116.62	129.284
5090.73	115.071	128.804
5093.9	117.671	126.204
5095.49	117.351	124.144
5097.82	117.228	122.688
5099.55	114.908	123.591
5101.99	115.39	123.49
5104.8	117.365	122.36
5107.93	117.271	121.356
5109.12	116.862	120.39
5111.33	114.978	121.295
5113.54	114.4	122.196
5115.7	116.047	121.104
5119.96	116.621	120.182
5122.17	118.192	121.234
5123.37	115.56	121.033
5124.97	116.782	120.211
5183.45	123.258	126.849
5185.93	123.545	131.416
5189.76	125.363	136.212
5191.41	123.805	137.269
5193.69	124.047	137.813
5194.89	123.53	137.158
5198.56	124.15	137
5201.5	125.042	137.499
5203.11	123.856	136.103
5205.85	124.021	134.989
5207.59	122.204	131.871
5209.96	123.605	131.099
5212.45	124.706	131.597
5215.06	124.243	131.187
5218.35	124.357	130.83
5218.76	123.166	129.053
5220.66	122.765	127.776
5223.57	123.906	127.607
5226.01	123.91	127.385
5228.92	126.746	130.321
5231.17	126.271	131.601
5232.32	124.28	130.036
5238.31	129.124	134.278
5238.45	127.03	134.545
5241.1	127.47	134.98
5242.68	126.87	134.356
5249.5	129.431	136.594
5250.77	128.533	136.828
5252.77	129.342	137.632
5252.87	127.798	136.165
5312.36	128.828	136.098
5314.23	128.183	135.102
5317	127.142	133.177
5320.35	128.788	133.476
5321.63	127.805	132.419
5326.55	131.586	135.836
5328.65	129.945	136.098
5328.88	127.257	134.959
5332.78	129.573	134.909
5332.97	127.026	134.344
5335.75	129.551	134.399
5339.73	132.028	137.069
5340.56	130.48	136.923
5342.85	130.295	136.417
5344.48	129.319	134.796
5346.86	128.389	134.068
5350.29	131.469	135.519
5355.12	131.435	136.306
5356.36	130.235	135.32
5358.72	129.694	133.924
5414.54	102.017	157.092
5414.72	100.397	171.993
5417.85	100.762	179.215
5419.03	98.5481	183.44
5421.45	99.5737	182.662
5423.97	97.2424	181.595
5425.98	97.2312	178.269
5430.27	101.343	169.955
5431.73	98.8593	164.529
5432.98	99.9695	157.945
5435.51	99.6508	152.09
5439.5	103.566	143.184
5444.48	104.632	135.168
5444.86	104.237	129.3
5445.42	102.465	126.216
5447.67	103.133	122.865
5451.1	104.12	120
5452.98	102.572	120
5458.26	106.371	120
5459.26	104.035	120
5460.04	103.679	120
5463.23	104.399	120
5516.15	101.523	120
5517.66	102.896	120
