segno	rttvar	srtt	rto
5321	4.67089	359.25	377.934
5335	4.81449	359.906	379.164
5350	5.08656	360.643	380.99
5366	5.34202	361.407	382.775
5372	5.22071	362.014	382.897
5373	5.6346	362.874	385.412
5382	5.62144	363.571	386.057
5394	6.77105	364.849	391.933
5412	5.09036	364.855	385.216
5427	6.14481	366.018	390.598
5444	5.95145	366.69	390.496
5449	5.74671	367.331	390.318
5450	5.99332	368.173	392.146
5459	6.04504	368.948	393.128
5475	5.35147	369.357	390.763
5490	5.19734	369.949	390.738
5504	6.13115	371.065	395.59
5520	5.99365	371.763	395.738
5527	5.82789	372.429	395.741
5528	5.82124	373.155	396.44
5537	6.77801	374.361	401.473
5555	5.50873	374.573	396.608
5570	5.03642	375.026	395.171
5585	5.49207	375.883	397.851
5602	4.84199	376.244	395.612
5606	4.8922	376.875	396.444
5607	4.24178	377.161	394.128
5615	4.91336	378.027	397.681
5630	4.49152	378.43	396.396
5647	4.30131	378.897	396.102
5662	4.14924	379.358	395.955
5678	4.96341	380.284	400.138
5686	4.83599	380.841	400.185
5687	5.10838	381.582	402.015
5695	5.63909	382.485	405.042
5711	5.78688	383.264	406.412
5728	5.30568	383.747	404.97
5743	5.79597	384.655	407.839
5760	5.39459	385.179	406.757
5767	4.93053	385.621	405.344
5768	4.89478	386.22	405.799
5776	4.43491	386.602	404.341
5791	4.71932	387.298	406.176
5807	5.25069	388.154	409.157
5824	4.96433	388.667	408.524
5840	5.39574	389.503	411.086
5849	4.60318	389.782	408.194
5850	5.11975	390.615	411.094
5859	4.88452	391.138	410.676
5874	5.36046	391.986	413.428
5891	5.01745	392.485	412.554
5907	5.67859	393.442	416.157
5923	5.55476	394.09	416.309
5932	4.91239	394.463	414.113
5933	5.37773	395.31	416.821
5942	5.21256	395.9	416.75
5956	5.60937	396.75	419.187
5973	5.18756	397.24	417.99
5989	5.88108	398.235	421.76
6006	5.84538	398.953	422.334
6016	5.61084	399.566	422.009
6017	5.75756	400.341	423.371
6026	5.72945	401.046	423.964
6041	5.42466	401.61	423.309
6058	5.18749	402.17	422.92
6075	5.41993	402.934	424.614
6092	5.40173	403.603	425.21
6101	5.16799	404.161	424.833
6102	5.36209	404.904	426.352
6111	5.74127	405.764	428.729
6126	5.60896	406.415	428.851
6143	5.23324	406.929	427.862
6160	5.56266	407.748	429.998
6177	5.20376	408.263	429.078
6187	5.88152	409.253	432.779
6188	5.82975	409.962	433.281
6197	5.31808	410.435	431.707
6213	5.00929	410.945	430.982
6230	5.00824	411.571	431.604
6248	4.81135	412.099	431.344
6265	4.48953	412.539	430.497
6274	4.15746	412.934	429.564
6275	4.92283	413.837	433.528
6284	5.34975	414.665	436.064
6300	5.4256	415.372	437.074
6318	5.02514	415.85	435.951
6335	5.44599	416.689	438.472
6352	5.43395	417.363	439.099
6362	5.77318	418.212	441.305
6363	5.76978	418.932	442.011
6372	5.84568	419.691	443.074
6388	5.54018	420.269	442.43
6406	4.95491	420.669	440.489
6423	4.77897	421.2	440.316
6440	4.97363	421.895	441.79
6451	4.79396	422.427	441.603
6452	5.37185	423.315	444.803
6462	5.88827	424.245	447.798
6479	5.42811	424.751	446.463
6496	5.35831	425.395	446.828
6514	5.82515	426.298	449.598
6532	5.70744	426.967	449.797
6541	5.33536	427.494	448.836
6542	5.56827	428.278	450.551
6552	6.05154	429.215	453.422
6570	5.87242	429.882	453.372
6588	4.87085	430.116	449.599
6606	5.04486	430.811	450.991
6624	5.00153	431.42	451.427
6632	4.80702	431.948	451.176
6633	5.27146	432.781	453.867
6643	4.54909	433.079	451.276
6660	5.34385	434.045	455.421
6679	5.25173	434.667	455.674
6697	5.52509	435.46	457.561
6715	5.30567	436.041	457.264
6724	5.0953	436.599	456.98
6725	5.46127	437.419	459.264
6735	5.61228	438.177	460.626
6752	4.85862	438.502	457.936
6770	4.9442	439.152	458.929
6788	4.58068	439.588	457.911
6806	5.57154	440.656	462.943
6817	4.72384	440.929	459.824
6818	5.29403	441.805	462.981
6828	5.43641	442.537	464.283
6846	5.19471	443.096	463.875
6864	4.93985	443.618	463.377
6882	4.64574	444.089	462.671
6900	4.47072	444.582	462.465
6911	4.74211	445.276	464.245
6912	5.4987	446.247	468.242
6923	5.62227	446.996	469.486
6941	5.62743	447.702	470.212
6960	5.50587	448.344	470.368
6979	5.44778	449.004	470.795
6998	5.13051	449.526	470.048
7007	5.77543	450.49	473.591
7018	5.91259	451.28	474.931
7035	5.83928	451.983	475.34
7055	5.46589	452.526	474.389
7074	5.17549	453.064	473.766
7092	5.7947	454.02	477.199
7102	5.62493	454.66	477.16
7103	6.42611	455.764	481.468
7115	6.64832	456.678	483.271
7133	6.18388	457.277	482.012
7152	6.17386	458.045	482.74
7172	6.02182	458.74	482.828
7192	5.75925	459.362	482.399
7200	5.29065	459.848	481.01
7211	5.51198	460.62	482.667
7229	5.81877	461.462	484.737
7249	5.18486	461.872	482.612
7268	5.08988	462.473	482.832
7288	5.18537	463.157	483.898
7298	5.93976	464.182	487.941
7309	6.19867	465.054	489.849
7328	6.344	465.902	491.278
7348	5.5549	466.3	488.52
7368	5.43844	466.936	488.69
7388	5.76615	467.78	490.845
7397	6.61432	468.925	495.382
7408	7.64556	470.267	500.849
7427	7.54491	471.173	501.352
7447	7.5599	472.123	502.363
7467	6.88751	472.732	500.282
7487	7.12285	473.711	502.202
7497	7.56521	474.822	505.083
7508	7.10529	475.538	503.959
7528	6.5559	476.151	502.375
7547	6.68904	477.037	503.794
7568	6.38864	477.723	503.278
7588	6.40228	478.529	504.138
7598	6.2761	479.266	504.37
7610	6.0259	479.925	504.029
7629	5.71612	480.524	503.388
7648	5.5661	481.163	503.428
7669	5.05901	481.605	501.841
7689	6.15934	482.788	507.425
7700	6.45696	483.707	509.534
7712	6.41444	484.492	510.15
7731	6.26468	485.219	510.278
7750	6.06296	485.902	510.153
7771	5.74582	486.501	509.484
7792	4.87109	486.782	506.266
7803	5.59812	487.754	510.147
7815	6.59362	488.952	515.326
7836	6.18047	489.569	514.291
7857	5.33164	489.917	511.244
7878	4.62902	490.233	508.749
7898	5.68693	491.34	514.088
7907	6.07949	492.247	516.565
7919	5.58273	492.759	515.09
7938	6.45645	493.894	519.719
7959	6.6704	494.808	521.489
7981	5.68859	495.151	517.905
8001	6.22962	496.132	521.051
8012	6.62361	497.108	523.602
8025	6.5118	497.88	523.927
8045	6.78239	498.829	525.959
8066	6.77096	499.671	526.755
8088	6.06087	500.163	524.406
8109	5.95369	500.867	524.681
8118	6.4698	501.869	527.748
8131	6.91607	502.901	530.565
8151	6.26098	503.438	528.482
8171	6.35272	504.266	529.677
8194	6.02155	504.895	528.981
8216	5.68768	505.48	528.231
8225	6.21297	506.454	531.306
8239	5.80513	507.027	530.247
8258	6.16998	507.935	532.615
8280	5.76883	508.505	531.581
8302	5.738	509.211	532.163
8324	6.46935	510.294	536.171
8333	6.75099	511.244	538.248
8346	7.3072	512.366	541.594
8366	6.37209	512.811	538.3
8387	5.96501	513.404	537.264
8409	6.03637	514.186	538.331
8431	6.28816	515.066	540.219
8442	6.59695	516.007	542.394
8456	6.53405	516.8	542.936
8476	6.36635	517.533	542.998
8498	5.84594	518.068	541.452
8521	5.25728	518.505	539.534
8542	6.15229	519.609	544.218
8552	6.40552	520.505	546.127
8566	6.35321	521.279	546.692
8586	6.2185	522.006	546.88
8608	5.92246	522.636	546.325
8631	5.69589	523.263	546.046
8653	5.57063	523.912	546.194
8663	5.9691	524.807	548.684
8676	6.6246	525.881	552.38
8697	6.23297	526.514	551.445
8719	6.72262	527.538	554.428
8743	6.43869	528.236	553.991
8765	6.09235	528.868	553.237
8775	6.58322	529.875	556.207
8789	6.68645	530.749	557.495
8809	6.48161	531.482	557.409
8831	5.5721	531.838	554.126
8854	5.39643	532.447	554.032
8877	5.33178	533.089	554.416
8888	5.9379	534.058	557.81
8901	6.75784	535.211	562.242
8922	6.39068	535.872	561.434
8944	6.03803	536.494	560.646
8968	6.16701	537.313	561.982
8991	6.2622	538.132	563.181
9002	17.3357	531.812	601.155
9020	26.575	525.026	631.326
9036	26.4037	521.79	627.404
9059	25.5942	518.894	621.271
9083	24.8387	516.072	615.427
9106	23.6379	513.568	608.12
9128	70.1321	487.366	767.894
9149	105.598	460.866	883.26
9169	127.338	436.797	946.148
9188	137.507	415.795	965.822
9207	139.355	397.683	955.104
9225	136.519	381.681	927.757
9242	130.234	367.759	888.694
9258	121.719	355.737	842.613
9274	112.408	345.178	794.809
9289	103.081	335.791	748.114
9304	93.6582	327.617	702.249
9319	84.585	320.446	658.786
9333	75.3381	314.496	615.849
9346	66.722	309.387	576.275
9361	58.877	304.969	540.478
9375	52.3088	300.894	510.129
9388	46.2254	297.397	482.299
9401	41.1497	294.157	458.756
9414	35.9136	291.631	435.285
9427	31.6331	289.282	415.814
9439	27.6467	287.321	397.908
9452	23.7432	285.817	380.79
9465	20.7988	284.321	367.517
9478	17.6654	283.288	353.95
9491	15.1383	282.344	342.897
9503	13.3991	281.321	334.917
9516	11.5142	280.588	326.645
9529	9.77887	280.017	319.132
9542	8.79406	279.287	314.463
9554	7.42388	278.873	308.568
9566	5.73409	278.956	301.892
9579	4.53989	278.836	296.996
9592	3.57266	278.752	293.043
9604	3.20838	278.488	291.321
9617	2.69525	278.343	289.124
9629	2.03718	278.335	286.484
9641	1.56904	278.356	284.632
9654	1.64528	278.122	284.703
9665	1.28092	278.145	283.269
9678	1.00754	278.122	282.152
9690	1.0996	278.294	282.692
9703	0.861947	278.312	281.76
9716	0.939707	278.459	282.218
9729	0.902712	278.558	282.169
9741	1.11268	278.776	283.227
9754	0.861155	278.789	282.234
9766	0.800538	278.867	282.069
9779	0.872909	279.003	282.494
9791	0.691625	279.021	281.788
9803	1.34264	279.433	284.804
9815	1.79485	279.827	287.007
9829	1.9502	280.129	287.93
9841	1.86784	280.332	287.803
9854	1.61103	280.437	286.881
9867	1.24459	280.455	285.433
9879	1.46391	280.72	286.576
9892	1.89741	281.12	288.71
9905	1.64255	281.23	287.8
9918	1.52585	281.377	287.48
9930	2.59033	282.1	292.461
9944	2.62747	282.442	292.952
9957	36.4414	265.207	410.972
9969	57.3934	250.175	479.749
9980	69.4775	236.959	514.869
9991	75.8715	225.078	528.563
10001	77.4601	214.799	524.64
10011	75.4688	206.112	507.988
10021	71.7017	198.562	485.369
10030	66.8383	192.031	459.384
10038	60.9113	186.64	430.285
10047	55.4565	181.754	403.58
10056	50.8959	177.102	380.685
10064	45.5085	173.434	355.468
10073	40.8268	170.086	333.393
10081	36.0652	167.363	311.624
10089	31.8088	164.983	292.218
10097	27.4349	163.194	272.934
10105	23.8689	161.548	257.023
10113	20.7517	160.123	243.13
10121	18.2782	158.766	231.879
10128	15.9916	157.624	221.59
10136	13.7931	156.724	211.897
10143	11.0284	157.066	201.18
10153	9.31249	156.546	193.796
10160	7.76773	156.154	187.225
10168	6.57072	155.781	182.064
10175	5.69994	155.396	178.195
10183	4.77594	155.145	174.249
10190	4.05199	154.91	171.118
10197	3.46266	154.698	168.549
10204	4.323	153.835	171.127
10212	3.72526	153.594	168.495
10219	2.98874	153.691	165.646
10226	2.25499	153.684	162.704
10233	1.73413	153.706	160.642
